all noise.n.03 psychological_feature.n.01, no noise.n.03 convulsion.n.04: some-not psychological_feature.n.01 convulsion.n.04; all psychological_feature.n.01 convulsion.n.04
all shape.n.02 entity.n.01, no shape.n.02 state.n.02: some-not entity.n.01 state.n.02; all entity.n.01 state.n.02
all assassin.n.01 entity.n.01, no assassin.n.01 ripper.n.01: some-not entity.n.01 ripper.n.01; all entity.n.01 ripper.n.01
all granary.n.01 storehouse.n.01, no granary.n.01 magazine.n.05: some-not storehouse.n.01 magazine.n.05; all storehouse.n.01 magazine.n.05
all foal.n.01 young_mammal.n.01, no foal.n.01 calf.n.01: some-not young_mammal.n.01 calf.n.01; all young_mammal.n.01 calf.n.01
all pesticide.n.01 pesticide.n.01, no pesticide.n.01 carrier.n.04: some-not pesticide.n.01 carrier.n.04; all pesticide.n.01 carrier.n.04
all corticosteroid.n.01 hormone.n.01, no corticosteroid.n.01 androgen.n.01: some-not hormone.n.01 androgen.n.01; all hormone.n.01 androgen.n.01
all representative.n.01 negotiator.n.01, no representative.n.01 settler.n.02: some-not negotiator.n.01 settler.n.02; all negotiator.n.01 settler.n.02
all bill.n.07 communication.n.02, no bill.n.07 grocery_list.n.01: some-not communication.n.02 grocery_list.n.01; all communication.n.02 grocery_list.n.01
all communicate.v.02 act.v.01, no communicate.v.02 transact.v.01: some-not act.v.01 transact.v.01; all act.v.01 transact.v.01
all dancing.n.01 entity.n.01, no dancing.n.01 motivation.n.01: some-not entity.n.01 motivation.n.01; all entity.n.01 motivation.n.01
all dwelling.n.01 object.n.01, no dwelling.n.01 condominium.n.02: some-not object.n.01 condominium.n.02; all object.n.01 condominium.n.02
all jurist.n.01 person.n.01, no jurist.n.01 authority.n.03: some-not person.n.01 authority.n.03; all person.n.01 authority.n.03
all historian.n.01 scholar.n.01, no historian.n.01 schoolman.n.01: some-not scholar.n.01 schoolman.n.01; all scholar.n.01 schoolman.n.01
all word.n.01 entity.n.01, no word.n.01 sign.n.10: some-not entity.n.01 sign.n.10; all entity.n.01 sign.n.10
all memorial.n.03 whole.n.02, no memorial.n.03 supporting_structure.n.01: some-not whole.n.02 supporting_structure.n.01; all whole.n.02 supporting_structure.n.01
all paint.v.01 create.v.03, no paint.v.01 draw.v.19: some-not create.v.03 draw.v.19; all create.v.03 draw.v.19
all denunciation.n.01 act.n.02, no denunciation.n.01 disagreement.n.03: some-not act.n.02 disagreement.n.03; all act.n.02 disagreement.n.03
all empress.n.01 emperor.n.01, no empress.n.01 kaiser.n.01: some-not emperor.n.01 kaiser.n.01; all emperor.n.01 kaiser.n.01
all jail.n.01 structure.n.01, no jail.n.01 penitentiary.n.01: some-not structure.n.01 penitentiary.n.01; all structure.n.01 penitentiary.n.01
all expense.n.01 abstraction.n.06, no expense.n.01 payment.n.01: some-not abstraction.n.06 payment.n.01; all abstraction.n.06 payment.n.01
all mark.n.04 abstraction.n.06, no mark.n.04 harbinger.n.01: some-not abstraction.n.06 harbinger.n.01; all abstraction.n.06 harbinger.n.01
all nun.n.01 physical_entity.n.01, no nun.n.01 friar.n.01: some-not physical_entity.n.01 friar.n.01; all physical_entity.n.01 friar.n.01
all interest.n.03 power.n.01, no interest.n.03 persuasiveness.n.01: some-not power.n.01 persuasiveness.n.01; all power.n.01 persuasiveness.n.01
all fireman.n.04 physical_entity.n.01, no fireman.n.04 bodyguard.n.01: some-not physical_entity.n.01 bodyguard.n.01; all physical_entity.n.01 bodyguard.n.01
all bolshevik.n.02 leader.n.01, no bolshevik.n.02 comrade.n.02: some-not leader.n.01 comrade.n.02; all leader.n.01 comrade.n.02
all mutilation.n.01 event.n.01, no mutilation.n.01 concussion.n.01: some-not event.n.01 concussion.n.01; all event.n.01 concussion.n.01
all property.n.01 possession.n.02, no property.n.01 transferred_property.n.01: some-not possession.n.02 transferred_property.n.01; all possession.n.02 transferred_property.n.01
all hormone.n.01 substance.n.01, no hormone.n.01 synovia.n.01: some-not substance.n.01 synovia.n.01; all substance.n.01 synovia.n.01
all diversion.n.01 activity.n.01, no diversion.n.01 timekeeping.n.01: some-not activity.n.01 timekeeping.n.01; all activity.n.01 timekeeping.n.01
all fete.n.01 entity.n.01, no fete.n.01 whist_drive.n.01: some-not entity.n.01 whist_drive.n.01; all entity.n.01 whist_drive.n.01
all courtier.n.01 physical_entity.n.01, no courtier.n.01 orderly.n.01: some-not physical_entity.n.01 orderly.n.01; all physical_entity.n.01 orderly.n.01
all benevolence.n.02 attribute.n.02, no benevolence.n.02 generosity.n.01: some-not attribute.n.02 generosity.n.01; all attribute.n.02 generosity.n.01
all part.n.01 relation.n.01, no part.n.01 interrelation.n.01: some-not relation.n.01 interrelation.n.01; all relation.n.01 interrelation.n.01
all antidote.n.01 remedy.n.02, no antidote.n.01 lenitive.n.01: some-not remedy.n.02 lenitive.n.01; all remedy.n.02 lenitive.n.01
all drive.v.01 operate.v.03, no drive.v.01 treadle.v.02: some-not operate.v.03 treadle.v.02; all operate.v.03 treadle.v.02
all soil.n.02 entity.n.01, no soil.n.02 moraine.n.01: some-not entity.n.01 moraine.n.01; all entity.n.01 moraine.n.01
all antiquity.n.03 artifact.n.01, no antiquity.n.03 block.n.01: some-not artifact.n.01 block.n.01; all artifact.n.01 block.n.01
all officer.n.04 officer.n.04, no officer.n.04 boatswain.n.01: some-not officer.n.04 boatswain.n.01; all officer.n.04 boatswain.n.01
all silversmith.n.01 jewelry_maker.n.01, no silversmith.n.01 goldsmith.n.01: some-not jewelry_maker.n.01 goldsmith.n.01; all jewelry_maker.n.01 goldsmith.n.01
all paper.n.01 entity.n.01, no paper.n.01 insulator.n.01: some-not entity.n.01 insulator.n.01; all entity.n.01 insulator.n.01
all athlete.n.01 physical_entity.n.01, no athlete.n.01 loser.n.01: some-not physical_entity.n.01 loser.n.01; all physical_entity.n.01 loser.n.01
all press.n.02 object.n.01, no press.n.02 journalism.n.01: some-not object.n.01 journalism.n.01; all object.n.01 journalism.n.01
all condition.n.01 attribute.n.02, no condition.n.01 flux.n.05: some-not attribute.n.02 flux.n.05; all attribute.n.02 flux.n.05
all official.n.01 worker.n.01, no official.n.01 cook.n.01: some-not worker.n.01 cook.n.01; all worker.n.01 cook.n.01
all torture.n.05 event.n.01, no torture.n.05 oppression.n.01: some-not event.n.01 oppression.n.01; all event.n.01 oppression.n.01
all mark.n.04 mark.n.04, no mark.n.04 signalization.n.01: some-not mark.n.04 signalization.n.01; all mark.n.04 signalization.n.01
all corticosteroid.n.01 steroid_hormone.n.01, no corticosteroid.n.01 estrogen.n.01: some-not steroid_hormone.n.01 estrogen.n.01; all steroid_hormone.n.01 estrogen.n.01
all protein.n.01 entity.n.01, no protein.n.01 lipid.n.01: some-not entity.n.01 lipid.n.01; all entity.n.01 lipid.n.01
all puncture.n.03 puncture.n.03, no puncture.n.03 writing.n.05: some-not puncture.n.03 writing.n.05; all puncture.n.03 writing.n.05
all picture.n.01 creation.n.02, no picture.n.01 creche.n.02: some-not creation.n.02 creche.n.02; all creation.n.02 creche.n.02
all ending.n.04 abstraction.n.06, no ending.n.04 experience.n.03: some-not abstraction.n.06 experience.n.03; all abstraction.n.06 experience.n.03
all weaponry.n.01 weaponry.n.01, no weaponry.n.01 medium.n.01: some-not weaponry.n.01 medium.n.01; all weaponry.n.01 medium.n.01
all defect.n.01 attribute.n.02, no defect.n.01 failing.n.01: some-not attribute.n.02 failing.n.01; all attribute.n.02 failing.n.01
all preserver.n.03 physical_entity.n.01, no preserver.n.03 best.n.02: some-not physical_entity.n.01 best.n.02; all physical_entity.n.01 best.n.02
all evidence.n.02 indication.n.01, no evidence.n.02 smoke.n.03: some-not indication.n.01 smoke.n.03; all indication.n.01 smoke.n.03
all ailment.n.01 entity.n.01, no ailment.n.01 failure.n.07: some-not entity.n.01 failure.n.07; all entity.n.01 failure.n.07
all rate.n.01 entity.n.01, no rate.n.01 ratio.n.01: some-not entity.n.01 ratio.n.01; all entity.n.01 ratio.n.01
all agency.n.01 entity.n.01, no agency.n.01 regulatory_agency.n.01: some-not entity.n.01 regulatory_agency.n.01; all entity.n.01 regulatory_agency.n.01
all disgust.n.01 disgust.n.01, no disgust.n.01 antagonism.n.03: some-not disgust.n.01 antagonism.n.03; all disgust.n.01 antagonism.n.03
all idea.n.01 idea.n.01, no idea.n.01 issue.n.01: some-not idea.n.01 issue.n.01; all idea.n.01 issue.n.01
all truism.n.01 entity.n.01, no truism.n.01 tautology.n.01: some-not entity.n.01 tautology.n.01; all entity.n.01 tautology.n.01
all hardware.n.03 entity.n.01, no hardware.n.03 accessory.n.02: some-not entity.n.01 accessory.n.02; all entity.n.01 accessory.n.02
all beryl.n.01 substance.n.01, no beryl.n.01 niobite.n.01: some-not substance.n.01 niobite.n.01; all substance.n.01 niobite.n.01
all tract.n.01 location.n.01, no tract.n.01 baltic_state.n.01: some-not location.n.01 baltic_state.n.01; all location.n.01 baltic_state.n.01
all cleaning.n.01 action.n.01, no cleaning.n.01 enrichment.n.01: some-not action.n.01 enrichment.n.01; all action.n.01 enrichment.n.01
all blemish.n.01 blemish.n.01, no blemish.n.01 semblance.n.01: some-not blemish.n.01 semblance.n.01; all blemish.n.01 semblance.n.01
all leather.n.01 substance.n.01, no leather.n.01 parchment.n.02: some-not substance.n.01 parchment.n.02; all substance.n.01 parchment.n.02
all solid.n.03 attribute.n.02, no solid.n.03 line.n.04: some-not attribute.n.02 line.n.04; all attribute.n.02 line.n.04
all radiography.n.02 radiography.n.02, no radiography.n.02 telephotography.n.02: some-not radiography.n.02 telephotography.n.02; all radiography.n.02 telephotography.n.02
all brush.n.02 artifact.n.01, no brush.n.02 stirrer.n.02: some-not artifact.n.01 stirrer.n.02; all artifact.n.01 stirrer.n.02
all piece.n.01 entity.n.01, no piece.n.01 toe.n.04: some-not entity.n.01 toe.n.04; all entity.n.01 toe.n.04
all carthaginian.n.01 african.n.01, no carthaginian.n.01 cameroonian.n.01: some-not african.n.01 cameroonian.n.01; all african.n.01 cameroonian.n.01
all effect.v.01 effect.v.01, no effect.v.01 facilitate.v.03: some-not effect.v.01 facilitate.v.03; all effect.v.01 facilitate.v.03
all control.n.09 device.n.01, no control.n.09 homing_device.n.01: some-not device.n.01 homing_device.n.01; all device.n.01 homing_device.n.01
all waste.n.01 substance.n.01, no waste.n.01 undercut.n.01: some-not substance.n.01 undercut.n.01; all substance.n.01 undercut.n.01
all economist.n.01 physical_entity.n.01, no economist.n.01 political_scientist.n.01: some-not physical_entity.n.01 political_scientist.n.01; all physical_entity.n.01 political_scientist.n.01
all saboteur.n.01 saboteur.n.01, no saboteur.n.01 annihilator.n.01: some-not saboteur.n.01 annihilator.n.01; all saboteur.n.01 annihilator.n.01
all region.n.03 location.n.01, no region.n.03 northeast.n.04: some-not location.n.01 northeast.n.04; all location.n.01 northeast.n.04
all instrument.n.01 artifact.n.01, no instrument.n.01 override.n.01: some-not artifact.n.01 override.n.01; all artifact.n.01 override.n.01
all shape.v.02 make.v.03, no shape.v.02 dip.v.11: some-not make.v.03 dip.v.11; all make.v.03 dip.v.11
all control.n.09 artifact.n.01, no control.n.09 whirler.n.02: some-not artifact.n.01 whirler.n.02; all artifact.n.01 whirler.n.02
all language.n.01 abstraction.n.06, no language.n.01 sign.n.02: some-not abstraction.n.06 sign.n.02; all abstraction.n.06 sign.n.02
all symptom.n.01 entity.n.01, no symptom.n.01 disproof.n.01: some-not entity.n.01 disproof.n.01; all entity.n.01 disproof.n.01
all figure.n.06 attribute.n.02, no figure.n.06 distorted_shape.n.01: some-not attribute.n.02 distorted_shape.n.01; all attribute.n.02 distorted_shape.n.01
all show.n.03 social_event.n.01, no show.n.03 contest.n.01: some-not social_event.n.01 contest.n.01; all social_event.n.01 contest.n.01
all hostility.n.03 hate.n.01, no hostility.n.03 despisal.n.01: some-not hate.n.01 despisal.n.01; all hate.n.01 despisal.n.01
all marchioness.n.02 leader.n.01, no marchioness.n.02 lady-in-waiting.n.01: some-not leader.n.01 lady-in-waiting.n.01; all leader.n.01 lady-in-waiting.n.01
all campaign.n.03 event.n.01, no campaign.n.03 psychological_operation.n.01: some-not event.n.01 psychological_operation.n.01; all event.n.01 psychological_operation.n.01
all document.n.03 document.n.03, no document.n.03 visual_communication.n.01: some-not document.n.03 visual_communication.n.01; all document.n.03 visual_communication.n.01
all ballplayer.n.01 entity.n.01, no ballplayer.n.01 opposition.n.04: some-not entity.n.01 opposition.n.04; all entity.n.01 opposition.n.04
all eagle.n.01 living_thing.n.01, no eagle.n.01 owl.n.01: some-not living_thing.n.01 owl.n.01; all living_thing.n.01 owl.n.01
all series.n.01 abstraction.n.06, no series.n.01 word_order.n.01: some-not abstraction.n.06 word_order.n.01; all abstraction.n.06 word_order.n.01
all design.n.04 decoration.n.01, no design.n.04 arabesque.n.02: some-not decoration.n.01 arabesque.n.02; all decoration.n.01 arabesque.n.02
all evangelist.n.02 evangelist.n.02, no evangelist.n.02 rabbi.n.01: some-not evangelist.n.02 rabbi.n.01; all evangelist.n.02 rabbi.n.01
all guitarist.n.01 entertainer.n.01, no guitarist.n.01 bandsman.n.01: some-not entertainer.n.01 bandsman.n.01; all entertainer.n.01 bandsman.n.01
all improvement.n.02 change.n.03, no improvement.n.02 meddling.n.01: some-not change.n.03 meddling.n.01; all change.n.03 meddling.n.01
all palace.n.04 artifact.n.01, no palace.n.04 manse.n.02: some-not artifact.n.01 manse.n.02; all artifact.n.01 manse.n.02
all suffragist.n.01 person.n.01, no suffragist.n.01 secularist.n.01: some-not person.n.01 secularist.n.01; all person.n.01 secularist.n.01
all pimple.n.01 entity.n.01, no pimple.n.01 acne_rosacea.n.01: some-not entity.n.01 acne_rosacea.n.01; all entity.n.01 acne_rosacea.n.01
all condition.n.01 condition.n.01, no condition.n.01 revocation.n.01: some-not condition.n.01 revocation.n.01; all condition.n.01 revocation.n.01
all ending.n.01 relation.n.01, no ending.n.01 free_morpheme.n.01: some-not relation.n.01 free_morpheme.n.01; all relation.n.01 free_morpheme.n.01
all mourner.n.01 unfortunate.n.01, no mourner.n.01 prisoner.n.01: some-not unfortunate.n.01 prisoner.n.01; all unfortunate.n.01 prisoner.n.01
all vessel.n.03 entity.n.01, no vessel.n.03 reliquary.n.01: some-not entity.n.01 reliquary.n.01; all entity.n.01 reliquary.n.01
all embarrassment.n.01 entity.n.01, no embarrassment.n.01 self-disgust.n.01: some-not entity.n.01 self-disgust.n.01; all entity.n.01 self-disgust.n.01
all spouse.n.01 spouse.n.01, no spouse.n.01 homunculus.n.02: some-not spouse.n.01 homunculus.n.02; all spouse.n.01 homunculus.n.02
all frank.n.01 european.n.01, no frank.n.01 sahib.n.01: some-not european.n.01 sahib.n.01; all european.n.01 sahib.n.01
all supporter.n.01 supporter.n.01, no supporter.n.01 separatist.n.01: some-not supporter.n.01 separatist.n.01; all supporter.n.01 separatist.n.01
all revival.n.01 abstraction.n.06, no revival.n.01 conservation.n.01: some-not abstraction.n.06 conservation.n.01; all abstraction.n.06 conservation.n.01
all unit.n.05 entity.n.01, no unit.n.05 variable.n.01: some-not entity.n.01 variable.n.01; all entity.n.01 variable.n.01
